,subj,book,acc_level,subj_acc_level,confidence,difficulty,familiarity,recognition,interest,pressured,sleepiness,sleephours,sex,native
94,msd028,genome,0,1,1,0,0,0,1,1,0,0,1,1
94,msd028,genome,0,1,1,0,0,0,1,1,0,0,1,1
94,msd028,genome,0,1,1,0,0,0,1,1,0,0,1,1
94,msd028,genome,0,1,1,0,0,0,1,1,0,0,1,1
94,msd028,genome,0,1,1,0,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
95,msd028,northpole,1,1,0,1,0,0,1,1,0,0,1,1
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
96,msd030,dickens,1,0,1,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
97,msd030,flytrap,0,0,0,0,1,0,1,0,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
98,msd030,genome,0,0,0,0,0,0,0,1,0,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
99,msd030,northpole,0,0,0,1,0,0,0,1,1,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
104,msd032,dickens,0,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
105,msd032,flytrap,1,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
106,msd032,genome,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
107,msd032,northpole,0,0,1,1,0,0,0,0,0,0,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
108,msd033,dickens,0,0,0,0,0,0,1,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
109,msd033,flytrap,0,0,1,0,1,0,0,0,0,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
110,msd033,genome,0,0,0,1,0,0,0,1,1,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
111,msd033,northpole,0,0,0,1,0,0,0,1,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
112,msd034,dickens,1,0,1,0,1,0,1,0,0,1,1,0
